global time	experiment	device	var1	var2	var3	var4	var5	var6	board	x	y	var7	var8	var9	var10	var11	var12	var13	var14	var15	var16
04:24.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1148197	1.253436	-0.1417952	0.4223872	-0.150086	0.8939034	whiteboard (video)	0.389272	0.7576227	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:24.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1174915	1.252642	-0.1398439	0.4277916	-0.1531055	0.8908159	whiteboard (video)	0.3909549	0.7524617	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:24.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.113902	1.251542	-0.1401556	0.4267333	-0.1551784	0.8909647	whiteboard (video)	0.4003168	0.7479289	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:24.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1155736	1.251333	-0.1395796	0.4229624	-0.1576452	0.8923289	whiteboard (video)	0.3861876	0.7446527	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:24.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1137761	1.250679	-0.1401775	0.4201712	-0.1524215	0.8945524	whiteboard (video)	0.3854716	0.7498758	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:24.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.115443	1.250151	-0.1401208	0.3663614	-0.1810887	0.9126807	whiteboard (video)	0.2655455	0.7150624	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:24.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1138238	1.250081	-0.1407704	0.3730784	-0.1839239	0.9093869	whiteboard (video)	0.2864736	0.7110982	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:24.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1123305	1.250177	-0.1414332	0.3653597	-0.1773268	0.9138203	whiteboard (video)	0.274165	0.719635	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1072443	1.249849	-0.1434541	0.2851036	-0.1909323	0.9392874	whiteboard (video)	0.1238981	0.7034252	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1162481	1.251558	-0.1404436	0.29355	-0.1952528	0.935791	whiteboard (video)	0.1103859	0.7016342	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1062903	1.251626	-0.1455835	0.2747875	-0.1998766	0.9405004	whiteboard (video)	0.1085256	0.6951931	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1107923	1.254288	-0.1446259	0.2769445	-0.07580546	0.957891	whiteboard (video)	0.08769456	0.8510859	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.113657	1.255772	-0.1444717	0.2857569	-0.0854951	0.9544808	whiteboard (video)	0.09693998	0.8424087	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1166195	1.256919	-0.1452221	0.2865864	-0.09093303	0.9537292	whiteboard (video)	0.09019071	0.8379445	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1286946	1.258729	-0.1415703	0.3058667	-0.09313322	0.9475081	whiteboard (video)	0.08820745	0.8389168	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.122533	1.258387	-0.1443534	0.2993443	-0.09564209	0.9493395	whiteboard (video)	0.09720194	0.8350487	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1189325	1.257402	-0.1453906	0.2960024	-0.1572799	0.9421494	whiteboard (video)	0.1076532	0.7582777	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:25.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1187506	1.256676	-0.144802	0.2869582	-0.1900698	0.9388975	whiteboard (video)	0.09226593	0.7165015	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1202414	1.256155	-0.1431071	0.2848568	-0.1880338	0.9399468	whiteboard (video)	0.08121642	0.7185063	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1148175	1.255838	-0.1448375	0.2814857	-0.1907409	0.9404168	whiteboard (video)	0.09346518	0.7144091	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1143315	1.25569	-0.1449969	0.2800458	-0.1905478	0.9408858	whiteboard (video)	0.09213614	0.7143538	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1130616	1.256262	-0.1455167	0.2781588	-0.1892814	0.9417008	whiteboard (video)	0.09259906	0.7170227	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1132922	1.256735	-0.1458465	0.2801173	-0.1757515	0.9437402	whiteboard (video)	0.09477469	0.7346253	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.117707	1.257251	-0.1438386	0.2856617	-0.1718271	0.9428006	whiteboard (video)	0.08990091	0.7407584	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1165348	1.257472	-0.1440318	0.2859405	-0.1521368	0.9460932	whiteboard (video)	0.09246084	0.7654102	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1110422	1.256937	-0.145957	0.2795384	-0.1458551	0.9489915	whiteboard (video)	0.09799799	0.7719047	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1022974	1.256802	-0.1500104	0.2813442	-0.1295018	0.9508285	whiteboard (video)	0.1322073	0.7910407	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:26.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1129932	1.257597	-0.1456408	0.2960341	-0.1237765	0.9471237	whiteboard (video)	0.1239124	0.7998626	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.108652	1.257609	-0.1469904	0.3159628	-0.09605905	0.9438963	whiteboard (video)	0.1787126	0.8330567	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1130265	1.258003	-0.1452488	0.3298411	-0.09614965	0.9391273	whiteboard (video)	0.1921431	0.8337224	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1171439	1.258242	-0.143623	0.3369789	-0.09567929	0.9366379	whiteboard (video)	0.1923697	0.8347938	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1186602	1.258428	-0.1432354	0.3267891	-0.08429982	0.9413301	whiteboard (video)	0.1649739	0.8488848	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1152697	1.258111	-0.1450781	0.3233477	-0.08413412	0.9425326	whiteboard (video)	0.1704676	0.8483183	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.11392	1.257557	-0.1455632	0.31696	-0.0893634	0.9442196	whiteboard (video)	0.162181	0.8409815	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1117646	1.257206	-0.1464283	0.3553673	-0.1771821	0.9177802	whiteboard (video)	0.2603571	0.7324526	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1170117	1.257375	-0.1437926	0.3636824	-0.1794743	0.91407	whiteboard (video)	0.2591589	0.7301424	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1219242	1.2571	-0.1408194	0.371114	-0.1805045	0.9108746	whiteboard (video)	0.256501	0.7286825	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:27.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.118336	1.256983	-0.1430388	0.3746693	-0.1869524	0.9081144	whiteboard (video)	0.2793054	0.7197905	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1162833	1.256566	-0.1434706	0.3751048	-0.1822946	0.9088813	whiteboard (video)	0.2864677	0.7248213	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1138355	1.256317	-0.1445143	0.3786849	-0.1826993	0.907314	whiteboard (video)	0.3033746	0.7235491	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1116198	1.256199	-0.1455567	0.376788	-0.1801455	0.9086134	whiteboard (video)	0.3070251	0.7264109	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1090429	1.257098	-0.147469	0.3878794	-0.1232987	0.9134259	whiteboard (video)	0.3345134	0.7978287	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1156226	1.257366	-0.1443732	0.4127795	-0.08205245	0.9071276	whiteboard (video)	0.361358	0.8482394	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1151728	1.257144	-0.1446474	0.4120642	-0.08425487	0.9072509	whiteboard (video)	0.361701	0.845118	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1131503	1.257115	-0.1457848	0.4194507	-0.0639268	0.9055244	whiteboard (video)	0.3846431	0.8694074	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1135458	1.257861	-0.1465737	0.4246103	-0.05971453	0.9034048	whiteboard (video)	0.3959181	0.8758008	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1125437	1.257827	-0.147636	0.4163785	-0.05951262	0.9072415	whiteboard (video)	0.3819871	0.876003	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:28.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1061137	1.257532	-0.1507382	0.4072524	-0.05906704	0.9114037	whiteboard (video)	0.3856983	0.8759072	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.107384	1.257304	-0.1500726	0.4069295	-0.05963618	0.9115108	whiteboard (video)	0.3801725	0.8748064	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.11014	1.257217	-0.1485022	0.4108344	-0.06532019	0.909367	whiteboard (video)	0.3785339	0.8678129	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1193745	1.257365	-0.1435356	0.452571	-0.09255376	0.8869122	whiteboard (video)	0.4400847	0.834516	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1243427	1.257435	-0.140926	0.4551863	-0.09871231	0.8849075	whiteboard (video)	0.427631	0.8272905	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.12294	1.257088	-0.1414564	0.4674169	-0.1679643	0.8679341	whiteboard (video)	0.4718327	0.7398162	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1090026	1.255483	-0.1477541	0.4474208	-0.16171	0.879582	whiteboard (video)	0.4755361	0.7447093	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1065504	1.254664	-0.1485128	0.4438321	-0.1659814	0.8806039	whiteboard (video)	0.4765074	0.7378118	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1060497	1.254111	-0.1485063	0.4620963	-0.1961918	0.8648559	whiteboard (video)	0.5274637	0.6970363	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1091381	1.254354	-0.1468868	0.4699875	-0.1923647	0.8614567	whiteboard (video)	0.5337011	0.7022581	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:29.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1103995	1.254543	-0.1462622	0.47293	-0.1946014	0.8593413	whiteboard (video)	0.5365334	0.69965	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1099675	1.254813	-0.1461963	0.4687234	-0.1947936	0.8615996	whiteboard (video)	0.5275565	0.7003071	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09517639	1.254397	-0.1541498	0.4943665	-0.04606003	0.8680323	whiteboard (video)	0.6263446	0.884104	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1133667	1.256324	-0.1454287	0.514702	-0.05397151	0.8556687	whiteboard (video)	0.6074486	0.8781819	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1056197	1.255678	-0.1497008	0.5081249	-0.05038374	0.8598084	whiteboard (video)	0.6215238	0.8812313	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1095235	1.25634	-0.1485034	0.5119715	-0.05621273	0.8571612	whiteboard (video)	0.6177303	0.8752732	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1057003	1.256363	-0.1508335	0.5064879	-0.05328623	0.8605989	whiteboard (video)	0.619403	0.8789227	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1036471	1.25655	-0.1523511	0.5044852	-0.05983526	0.8613446	whiteboard (video)	0.6236942	0.8711071	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1050976	1.256564	-0.1518102	0.5066875	-0.06150872	0.8599328	whiteboard (video)	0.6240129	0.8690221	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1106727	1.256606	-0.1486747	0.5318917	-0.1079808	0.8398996	whiteboard (video)	0.6709673	0.8101382	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:30.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1126699	1.256523	-0.147627	0.53247	-0.137416	0.83522	whiteboard (video)	0.6696752	0.7725003	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1171296	1.256741	-0.1442805	0.5459458	-0.1625324	0.8219041	whiteboard (video)	0.6912009	0.7400601	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1172519	1.256691	-0.1446182	0.5386826	-0.1657583	0.8260419	whiteboard (video)	0.672955	0.7362428	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.2	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1204709	1.256781	-0.1426007	0.5504066	-0.1657132	0.8182858	whiteboard (video)	0.6908664	0.7358639	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1117998	1.25531	-0.1465531	0.5385607	-0.1662	0.8260326	whiteboard (video)	0.6925068	0.732739	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1056134	1.254149	-0.1493608	0.5686981	-0.1396982	0.8105966	whiteboard (video)	0.7915885	0.762141	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1083959	1.254611	-0.1480073	0.5692613	-0.1457787	0.8091293	whiteboard (video)	0.7836784	0.7552445	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.6	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1080842	1.255266	-0.1488319	0.5963454	-0.05379494	0.8009235	whiteboard (video)	0.8474312	0.8737364	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.7	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1058275	1.255497	-0.151165	0.6029673	-0.05392539	0.7959413	whiteboard (video)	0.8781302	0.8735986	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.8	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09928036	1.255194	-0.1558484	0.588622	-0.04583722	0.8071079	whiteboard (video)	0.8650835	0.8835733	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:31.9	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09905873	1.256051	-0.1571666	0.6017284	-0.03821576	0.797786	whiteboard (video)	0.9057751	0.8946619	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:32.0	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09717026	1.256261	-0.1586005	0.604542	-0.04125476	0.7955043	whiteboard (video)	0.9227955	0.8909838	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:32.1	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1000514	1.257025	-0.1572506	0.6086325	-0.04238881	0.7923193	whiteboard (video)	0.9237244	0.8909702	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:32.3	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09465827	1.255286	-0.1598442	0.6126862	-0.1913118	0.7668217	whiteboard (video)	0.9902518	0.6869333	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:32.4	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.1027581	1.255814	-0.1542238	0.6136345	-0.2597779	0.7456328	whiteboard (video)	0.9890008	0.590488	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
04:32.5	bec83924620239d38e6ff79ac79b8853	Android OS 8.1.0 / API-27 (OPM1.171019.026/eng.scmbui.20210409.201441)	-0.09544592	1.253532	-0.1580335	0.4058965	-0.2749927	0.8715658	whiteboard (video)	0.4607233	0.5916274	0.173	0.669	0.392	0	0.1271425	0	0.9918845	0.5	0.5	0.5
